tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,port,note,velocity
0,control_change,0,0,0,,,,,,,121,0,0,,,,
0,time_signature,0,1,0,3,8,24,8,,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,,
0,program_change,0,0,0,,,,,,,,,0,0,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,55,80
0,note_on,0,0,0,,,,,,,,,0,,,67,80
0,midi_port,0,1,1,,,,,,,,,,,0,,
0,midi_port,0,1,0,,,,,,,,,,,0,,
0,key_signature,0,1,1,,,,,C,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,control_change,0,0,0,,,,,,,100,127,0,,,,
0,control_change,0,0,0,,,,,,,93,0,0,,,,
0,control_change,0,0,0,,,,,,,91,0,0,,,,
0,control_change,0,0,0,,,,,,,10,64,0,,,,
0,control_change,0,0,0,,,,,,,7,99,0,,,,
0,control_change,0,0,0,,,,,,,6,12,0,,,,
0,control_change,0,0,0,,,,,,,101,0,0,,,,
0,control_change,0,0,0,,,,,,,101,127,0,,,,
0,control_change,0,0,0,,,,,,,100,0,0,,,,
227,note_on,227,0,0,,,,,,,,,0,,,67,0
227,note_on,227,0,1,,,,,,,,,0,,,55,0
240,note_on,13,0,0,,,,,,,,,0,,,71,80
240,note_on,13,0,1,,,,,,,,,0,,,48,80
353,note_on,113,0,0,,,,,,,,,0,,,71,0
360,note_on,7,0,0,,,,,,,,,0,,,69,80
467,note_on,227,0,1,,,,,,,,,0,,,48,0
473,note_on,113,0,0,,,,,,,,,0,,,69,0
480,note_on,13,0,1,,,,,,,,,0,,,50,80
480,note_on,7,0,0,,,,,,,,,0,,,67,80
593,note_on,113,0,0,,,,,,,,,0,,,67,0
600,note_on,7,0,0,,,,,,,,,0,,,66,80
707,note_on,227,0,1,,,,,,,,,0,,,50,0
713,note_on,113,0,0,,,,,,,,,0,,,66,0
720,note_on,7,0,0,,,,,,,,,0,,,67,80
720,note_on,13,0,1,,,,,,,,,0,,,52,80
947,note_on,227,0,1,,,,,,,,,0,,,52,0
947,note_on,227,0,0,,,,,,,,,0,,,67,0
960,note_on,13,0,1,,,,,,,,,0,,,48,80
960,note_on,13,0,0,,,,,,,,,0,,,76,80
1187,note_on,227,0,0,,,,,,,,,0,,,76,0
1187,note_on,227,0,1,,,,,,,,,0,,,48,0
1200,note_on,13,0,0,,,,,,,,,0,,,74,80
1200,note_on,13,0,1,,,,,,,,,0,,,47,80
1427,note_on,227,0,0,,,,,,,,,0,,,74,0
1427,note_on,227,0,1,,,,,,,,,0,,,47,0
1440,note_on,13,0,0,,,,,,,,,0,,,67,80
1667,note_on,227,0,0,,,,,,,,,0,,,67,0
1680,note_on,13,0,0,,,,,,,,,0,,,71,80
1793,note_on,113,0,0,,,,,,,,,0,,,71,0
1800,note_on,7,0,0,,,,,,,,,0,,,69,80
1913,note_on,113,0,0,,,,,,,,,0,,,69,0
1920,note_on,7,0,0,,,,,,,,,0,,,67,80
2033,note_on,113,0,0,,,,,,,,,0,,,67,0
2040,note_on,7,0,0,,,,,,,,,0,,,66,80
2153,note_on,113,0,0,,,,,,,,,0,,,66,0
2160,note_on,7,0,0,,,,,,,,,0,,,67,80
2387,note_on,227,0,0,,,,,,,,,0,,,67,0
2400,note_on,973,0,1,,,,,,,,,0,,,60,80
2400,note_on,13,0,0,,,,,,,,,0,,,76,80
2627,note_on,227,0,0,,,,,,,,,0,,,76,0
2627,note_on,227,0,1,,,,,,,,,0,,,60,0
2640,note_on,13,0,0,,,,,,,,,0,,,74,80
2640,note_on,13,0,1,,,,,,,,,0,,,59,80
2867,note_on,227,0,0,,,,,,,,,0,,,74,0
2867,note_on,227,0,1,,,,,,,,,0,,,59,0
2880,note_on,13,0,0,,,,,,,,,0,,,67,80
3107,note_on,227,0,0,,,,,,,,,0,,,67,0
3120,note_on,13,0,0,,,,,,,,,0,,,71,80
3233,note_on,113,0,0,,,,,,,,,0,,,71,0
3240,note_on,7,0,0,,,,,,,,,0,,,69,80
3353,note_on,113,0,0,,,,,,,,,0,,,69,0
3360,note_on,7,0,0,,,,,,,,,0,,,67,80
3473,note_on,113,0,0,,,,,,,,,0,,,67,0
3480,note_on,7,0,0,,,,,,,,,0,,,66,80
3593,note_on,113,0,0,,,,,,,,,0,,,66,0
3600,note_on,7,0,0,,,,,,,,,0,,,67,80
3827,note_on,227,0,0,,,,,,,,,0,,,67,0
3840,note_on,973,0,1,,,,,,,,,0,,,57,80
3840,note_on,13,0,0,,,,,,,,,0,,,72,80
4067,note_on,227,0,1,,,,,,,,,0,,,57,0
4067,note_on,227,0,0,,,,,,,,,0,,,72,0
4080,note_on,13,0,1,,,,,,,,,0,,,55,80
4080,note_on,13,0,0,,,,,,,,,0,,,71,80
4307,note_on,227,0,1,,,,,,,,,0,,,55,0
4307,note_on,227,0,0,,,,,,,,,0,,,71,0
4320,note_on,13,0,1,,,,,,,,,0,,,48,80
4320,note_on,13,0,0,,,,,,,,,0,,,69,80
4547,note_on,227,0,0,,,,,,,,,0,,,69,0
4547,note_on,227,0,1,,,,,,,,,0,,,48,0
4560,note_on,13,0,1,,,,,,,,,0,,,50,80
4560,note_on,13,0,0,,,,,,,,,0,,,72,80
4673,note_on,113,0,0,,,,,,,,,0,,,72,0
4680,note_on,7,0,0,,,,,,,,,0,,,71,80
4787,note_on,227,0,1,,,,,,,,,0,,,50,0
4793,note_on,113,0,0,,,,,,,,,0,,,71,0
4800,note_on,13,0,1,,,,,,,,,0,,,52,80
4800,note_on,7,0,0,,,,,,,,,0,,,69,80
4913,note_on,113,0,0,,,,,,,,,0,,,69,0
4920,note_on,7,0,0,,,,,,,,,0,,,67,80
5027,note_on,227,0,1,,,,,,,,,0,,,52,0
5033,note_on,113,0,0,,,,,,,,,0,,,67,0
5040,note_on,13,0,1,,,,,,,,,0,,,50,80
5040,note_on,7,0,0,,,,,,,,,0,,,66,80
5067,note_on,27,0,0,,,,,,,,,0,,,66,0
5070,note_on,3,0,0,,,,,,,,,0,,,67,80
5097,note_on,27,0,0,,,,,,,,,0,,,67,0
5100,note_on,3,0,0,,,,,,,,,0,,,66,80
5127,note_on,27,0,0,,,,,,,,,0,,,66,0
5130,note_on,3,0,0,,,,,,,,,0,,,67,80
5157,note_on,27,0,0,,,,,,,,,0,,,67,0
5160,note_on,3,0,0,,,,,,,,,0,,,64,80
